       0.1136149731E+0006          0.3111685666E-0004         -0.5400828301E-0003         -0.4314089332E-0004          0.2914497039E-0001         -0.2074808614E+0000
       0.1140963442E+0006         -0.7793417742E-0001         -0.7575424880E-0001          0.1677227129E+0000         -0.1042633279E-0003          0.1450286817E-0003
       0.1149869180E+0006         -0.1500570527E-0003         -0.3300778128E-0003         -0.2892230799E-0003         -0.2080118103E+0000         -0.2566322854E-0001
       0.1154299305E+0006         -0.1710980239E+0000         -0.3656110011E-0001         -0.8746756960E-0001          0.3273882071E-0003          0.1332581633E-0003
